nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,place_id.1,nama_kelurahan,nama_kecamatan,nama_kota,nomor
indomaret,4.3,104,-6.302203,106.7919364,"jl. lb. bulus iii no.40, rt.9/rw.7, cilandak bar., kota jakarta selatan",ChIJaxj8TyDuaS4RmJ8rDkpB2GA,Indomaret,ChIJaxj8TyDuaS4RmJ8rDkpB2GA,Cilandak Barat,Cilandak,Kota Jakarta Selatan,0
indomaret,0.0,0,-6.3070032,106.7936899,"10, rt.4/rw.10, pondok labu, south jakarta city",ChIJPz4W5BPvaS4RoUnKBAiaL3o,Indomaret,ChIJPz4W5BPvaS4RoUnKBAiaL3o,Pondok Labu,Cilandak,Kota Jakarta Selatan,1
indomaret bdn raya,4.2,66,-6.2793922,106.7984418,"jl. bdn raya no.10, rt.10/rw.11, cilandak bar., kota jakarta selatan",ChIJKZqyypTxaS4RkjwUtyXrkBY,Indomaret,ChIJKZqyypTxaS4RkjwUtyXrkBY,Cilandak Barat,Cilandak,Kota Jakarta Selatan,2
indomaret,4.7,3,-6.2782231,106.797096,"jl. rs. fatmawati raya no.7, rt.8/rw.6, gandaria sel., kota jakarta selatan",ChIJzVqDlcTxaS4Rwlnqrz5hXbo,Indomaret,ChIJzVqDlcTxaS4Rwlnqrz5hXbo,Gandaria Selatan,Cilandak,Kota Jakarta Selatan,3
indomaret karang tengah raya,4.3,108,-6.3013439,106.7805495,"bona indah plaza, jl. karang tengah raya no.1, rt.5/rw.4, lb. bulus, kota jakarta selatan",ChIJ7aqqqinuaS4RKy68g0RuyMk,Indomaret,ChIJ7aqqqinuaS4RKy68g0RuyMk,Lebak Bulus,Cilandak,Kota Jakarta Selatan,4
indomaret,0.0,0,-6.2910563,106.7949517,"jl. pejaten raya no.19 a, rt.18/rw.2, jati padang, kota jakarta selatan",ChIJZW196Q7xaS4R95E7nWT6Da4,Indomaret,ChIJZW196Q7xaS4R95E7nWT6Da4,Jati Padang,Cilandak,Kota Jakarta Selatan,5
indomaret spbu terogong,4.8,8,-6.2821542,106.7916131,"jl. terogong raya no.16, rt.10/rw.10, cilandak bar., kota jakarta selatan",ChIJj-UaO5zxaS4RHGBB4QPZ-0Y,Indomaret,ChIJj-UaO5zxaS4RHGBB4QPZ-0Y,Cilandak Barat,Cilandak,Kota Jakarta Selatan,6
indomaret spbu simatupang,4.2,22,-6.2928207,106.794356,"pq4v+vph, jl. r.a. kartini, rt.1/rw.4, cilandak bar., kota jakarta selatan",ChIJPd3qm93xaS4Ry_DGnmEAInk,Indomaret,ChIJPd3qm93xaS4Ry_DGnmEAInk,Cilandak Barat,Cilandak,Kota Jakarta Selatan,7
indomaret golden fatmawati,0.0,0,-6.2777755,106.7968703,"jl. rs. fatmawati no. 15 ab gandaria selatan cilandak jakarta selatan dki jakarta rt.8, rw.6, gandaria sel., kota jakarta selatan",ChIJSShBVZDxaS4Rte30BlBPAO4,Indomaret,ChIJSShBVZDxaS4Rte30BlBPAO4,Gandaria Selatan,Cilandak,Kota Jakarta Selatan,8
indomaret fatmawati 26,4.3,6,-6.3043705,106.7951843,"jl. rs. fatmawati raya no.26, rt.1/rw.7, pd. labu, kota jakarta selatan",ChIJ-WTA4iHuaS4RhhDcoecn57U,Indomaret,ChIJ-WTA4iHuaS4RhhDcoecn57U,Pondok Labu,Cilandak,Kota Jakarta Selatan,9
indomaret,4.4,26,-6.2962454,106.7892345,"pq3q+gmh, jl. lb. bulus i, rt.3/rw.4, cilandak bar., kota jakarta selatan",ChIJsbv9uN7xaS4RK2vE-f9VboA,Indomaret,ChIJsbv9uN7xaS4RK2vE-f9VboA,Cilandak Barat,Cilandak,Kota Jakarta Selatan,10
indomaret minimarket bona indah plaza,4.5,6,-6.3009042,106.7806588,"bona indah plaza no.a2/d3 jl. karang tengah raya, rt.7/rw.6, lb. bulus, kota jakarta selatan",ChIJJesreyjuaS4RF1nrMU1l0JE,Indomaret,ChIJJesreyjuaS4RF1nrMU1l0JE,Lebak Bulus,Cilandak,Kota Jakarta Selatan,11
indomaret taman cilandak,5.0,4,-6.2930967,106.7920496,"jl. taman cilandak raya no.9, rt.11/rw.4, cilandak bar., kota jakarta selatan",ChIJv01rArvxaS4RuUFeXimA3zk,Indomaret,ChIJv01rArvxaS4RuUFeXimA3zk,Cilandak Barat,Cilandak,Kota Jakarta Selatan,12
indomaret bango raya,0.0,0,-6.3075877,106.8039904,"jl. bango ii no.31, rw.3, pd. labu, kota jakarta selatan",ChIJXTAa0H_vaS4R5_VN2xv2sJA,Indomaret,ChIJXTAa0H_vaS4R5_VN2xv2sJA,Pondok Labu,Cilandak,Kota Jakarta Selatan,13
indomaret abu serin,4.5,10,-6.2757433,106.7971777,"jl. abuserin no.5, rt.10/rw.6, gandaria sel., kota jakarta selatan",ChIJXQQSNpTxaS4RsGiRh1Rrct0,Indomaret,ChIJXQQSNpTxaS4RsGiRh1Rrct0,Gandaria Selatan,Cilandak,Kota Jakarta Selatan,14
indomaret bona indah 2,4.9,15,-6.2963167,106.7891712,"jl. lb. bulus i no.35b, rt.3/rw.4, cilandak bar., kota jakarta selatan",ChIJF35byhHxaS4RhU4r6frWhIo,Indomaret,ChIJF35byhHxaS4RhU4r6frWhIo,Cilandak Barat,Cilandak,Kota Jakarta Selatan,15
indomaret fatmawati 20,0.0,0,-6.2813511,106.7963965,"pq9w+fh2, west cilandak, south jakarta city",ChIJrTZnpp_xaS4RW53IaKnPsIc,Indomaret,ChIJrTZnpp_xaS4RW53IaKnPsIc,Cilandak Barat,Cilandak,Kota Jakarta Selatan,16
indomaret plus,4.3,229,-6.2963734,106.7948721,"5, jl. rs. fatmawati raya no.35, rt.5/rw.4, cilandak bar., kota jakarta selatan",ChIJd96Hv-DxaS4RHJwKA-4iFZI,Indomaret,ChIJd96Hv-DxaS4RHJwKA-4iFZI,Cilandak Barat,Cilandak,Kota Jakarta Selatan,17
indomaret pintu barat ragunan (t1y7),0.0,0,-6.3104305,106.8159192,"14, jl. margasatwa baru no.45, rw.8, jagakarsa, kota jakarta selatan",ChIJwcwxNEXvaS4RiKmoGQ6V0pU,Indomaret,ChIJwcwxNEXvaS4RiKmoGQ6V0pU,Jagakarsa,Cilandak,Kota Jakarta Selatan,18
indomaret karang tengah 39,4.4,90,-6.3059123,106.7816935,"mqvj+jmp, rt.6/rw.4, lebak bulus, south jakarta city",ChIJraDzUtLvaS4RD7IR82uJtEo,Indomaret,ChIJraDzUtLvaS4RD7IR82uJtEo,Lebak Bulus,Cilandak,Kota Jakarta Selatan,19
indomaret h. batong,3.9,60,-6.2868579,106.7903161,"jl. h.batong raya rt007/rw006, cilandak barat, cilandak, rt.7/rw.6, west cilandak, south jakarta city",ChIJAQAAAOfxaS4R6wrqsJtf5pk,Indomaret,ChIJAQAAAOfxaS4R6wrqsJtf5pk,Cilandak Barat,Cilandak,Kota Jakarta Selatan,20
indomaret hybrid lebak bulus/008,4.6,13,-6.3101176,106.780875,"jl. karang tengah raya no.1, rt.1/rw.3, lb. bulus, kota jakarta selatan",ChIJBwBd3S_uaS4RMBfxWKiy408,Indomaret,ChIJBwBd3S_uaS4RMBfxWKiy408,Lebak Bulus,Cilandak,Kota Jakarta Selatan,21
indomaret asem 2.,3.8,23,-6.272082,106.8009549,"jl. asem dua no.26, rt.14/rw.5, cipete sel., kota jakarta selatan",ChIJs6y5G5HxaS4RurVX3sajfVU,Indomaret,ChIJs6y5G5HxaS4RurVX3sajfVU,Cipete Selatan,Cilandak,Kota Jakarta Selatan,22
indomaret berlian ii cilandak,4.5,2,-6.2965402,106.8005802,"pr32+96p, rt.6/rw.2, west cilandak, south jakarta city",ChIJDaAAxvjxaS4RX-J08P1H7ug,Indomaret,ChIJDaAAxvjxaS4RX-J08P1H7ug,Cilandak Barat,Cilandak,Kota Jakarta Selatan,23
indomaret,2.0,4,-6.2898389,106.7781069,"jl. r.a. kartini no.49, rt.9/rw.7, lb. bulus, kota jakarta selatan",ChIJEaTZ42DxaS4R044D9l8J_vQ,Indomaret,ChIJEaTZ42DxaS4R044D9l8J_vQ,Lebak Bulus,Cilandak,Kota Jakarta Selatan,24
indomaret pinang raya,4.1,147,-6.3081054,106.7981876,"jl. pinang raya no.9, rt.2/rw.9, pd. labu, kota jakarta selatan",ChIJteuioxnuaS4R3u6TiMK2DHc,Indomaret,ChIJteuioxnuaS4R3u6TiMK2DHc,Pondok Labu,Cilandak,Kota Jakarta Selatan,25
indomaret bona indah,3.2,5,-6.2974692,106.7824281,"indomaret, jl. lb. bulus i no.23, rt.1/rw.1, lebak bulus, south jakarta city",ChIJ5cZCSA_xaS4RWfbV5rM0sBg,Indomaret,ChIJ5cZCSA_xaS4RWfbV5rM0sBg,Lebak Bulus,Cilandak,Kota Jakarta Selatan,26
indomaret pondok labu,4.1,52,-6.3109767,106.7934225,"jl. rs fatmawati no.8, rt.7/rw.1, pd. labu, kota jakarta selatan",ChIJuZWfRT3uaS4RPJR0-gix6to,Indomaret,ChIJuZWfRT3uaS4RPJR0-gix6to,Pondok Labu,Cilandak,Kota Jakarta Selatan,27
post shop indomaret,3.0,5,-6.2947447,106.795399,"jl. rs. fatmawati raya no.10, rt.1/rw.4, cilandak bar., kota jakarta selatan",ChIJbd1pUOfxaS4Rt-kFPuyDtsk,Indomaret,ChIJbd1pUOfxaS4Rt-kFPuyDtsk,Cilandak Barat,Cilandak,Kota Jakarta Selatan,28
indomaret h.ipin,4.3,123,-6.3118874,106.7902907,"jl. h. ipin no.11, rw.1, pd. labu, kota jakarta selatan",ChIJWagF6TzuaS4RChibXwRnJgA,Indomaret,ChIJWagF6TzuaS4RChibXwRnJgA,Pondok Labu,Cilandak,Kota Jakarta Selatan,29
bii atm indomaret bona indah 1,4.3,142,-6.2876105,106.7772803,"jl. lebak bulus 1, cilandak, jakarta selatan, rt.1/rw.1, lebak bulus, south jakarta city",ChIJF9Syud7xaS4RCaXavhh53AA,Indomaret,ChIJF9Syud7xaS4RCaXavhh53AA,Lebak Bulus,Cilandak,Kota Jakarta Selatan,30
indomaret caringin,4.5,183,-6.2831999,106.7926034,"jl. caringin utara no.32, rw.10, cilandak bar., kota jakarta selatan",ChIJMRDIwMHxaS4RGxUodpMMNq8,Indomaret,ChIJMRDIwMHxaS4RGxUodpMMNq8,Cilandak Barat,Cilandak,Kota Jakarta Selatan,31
indomaret fatmawati no.6,3.9,13,-6.2942065,106.7950223,"jl. rs. fatmawati raya no.6, rt.2/rw.5, cilandak bar., kota jakarta selatan",ChIJ6yLv7KvxaS4RlTGBTyv0phM,Indomaret,ChIJ6yLv7KvxaS4RlTGBTyv0phM,Cilandak Barat,Cilandak,Kota Jakarta Selatan,32
indomaret fatmawati 33d,5.0,1,-6.2664857,106.7975475,"rt 03 no, jl. rs. fatmawati raya no.33c, rt.2/rw.2, gandaria sel., kota jakarta selatan",ChIJsZgWTnXxaS4R_vrbAMPG_9c,Indomaret,ChIJsZgWTnXxaS4R_vrbAMPG_9c,Gandaria Selatan,Cilandak,Kota Jakarta Selatan,33
indomaret fatmawati raya,4.2,18,-6.2695941,106.7975764,"jl. rs. fatmawati raya no.27, rt.1/rw.5, cipete sel., kota jakarta selatan",ChIJDwAAAJHxaS4RELZlVPfYtVg,Indomaret,ChIJDwAAAJHxaS4RELZlVPfYtVg,Cipete Selatan,Cilandak,Kota Jakarta Selatan,34
indomaret palem raya,1.0,1,-6.271645,106.803089,"jl. palem no.5, rt.14/rw.5, cipete sel., kota jakarta selatan",ChIJDwAAAJHxaS4RjyudUxZZxus,Indomaret,ChIJDwAAAJHxaS4RjyudUxZZxus,Cipete Selatan,Cilandak,Kota Jakarta Selatan,35
indomaret fatmawati 2,3.8,11,-6.2682054,106.7970959,"jalan rs. fatmawati no. 5, cilandak, rt.1/rw.3, gandaria sel., kota jakarta selatan",ChIJFb9gM5jxaS4Rq1wKzoM3qas,Indomaret,ChIJFb9gM5jxaS4Rq1wKzoM3qas,Gandaria Selatan,Cilandak,Kota Jakarta Selatan,36
indomaret haji nawi ( tq03 ),0.0,0,-6.2637034,106.7954092,"4, jl. h. nawi raya no.28a, rt.4/rw.7, gandaria sel., kota jakarta selatan",ChIJ4dWEmRnxaS4RQFHJI6sgsqk,Indomaret,ChIJ4dWEmRnxaS4RQFHJI6sgsqk,Gandaria Selatan,Cilandak,Kota Jakarta Selatan,37
indomaret madrasah,4.3,89,-6.266465,106.7914699,"no, jl. madrasah no.17, rt.7/rw.1, gandaria sel., kota jakarta selatan",ChIJ14sVU6LxaS4Rrt0AdBPZjQM,Indomaret,ChIJ14sVU6LxaS4Rrt0AdBPZjQM,Gandaria Selatan,Cilandak,Kota Jakarta Selatan,38
mitra umkm indomaret,0.0,0,-6.2695104,106.7975699,"pqjx+52v, jl. rs. fatmawati raya, rt.6/rw.5, cipete sel., kota jakarta selatan",ChIJYWqPfpfxaS4RB7eEa52T3-0,Indomaret,ChIJYWqPfpfxaS4RB7eEa52T3-0,Cipete Selatan,Cilandak,Kota Jakarta Selatan,39
indomaret (abdul majid),4.4,207,-6.266423,106.8061697,"jl. cipete utara no.4, rt.17/rw.2, cipete sel., kota jakarta selatan",ChIJtzSt1YTxaS4RFu6cHY0WKkQ,Indomaret,ChIJtzSt1YTxaS4RFu6cHY0WKkQ,Cipete Selatan,Cilandak,Kota Jakarta Selatan,40
indomaret exit mrt h nawi,5.0,1,-6.266061,106.7975764,"jl. rs. fatmawati raya no.2, rt.4/rw.5, cipete sel., kota jakarta selatan",ChIJyzZxP67xaS4RMbpMyvQ2wbU,Indomaret,ChIJyzZxP67xaS4RMbpMyvQ2wbU,Cipete Selatan,Cilandak,Kota Jakarta Selatan,41
indomaret reno pangkalan jati,4.4,61,-6.3131032,106.7963693,"jl. pangkalan jati no.8, rt.2/rw.5, pd. labu, kota jakarta selatan",ChIJ_YPzTRbuaS4RBMIVZIUvApQ,Indomaret,ChIJ_YPzTRbuaS4RBMIVZIUvApQ,Pondok Labu,Cilandak,Kota Jakarta Selatan,42
indomaret adhiyaksa lebak bulus,4.5,13,-6.2977921,106.7762749,"4, jl. adhyaksa vii no.5, rw.5, lb. bulus, kota jakarta selatan",ChIJo6D2K9TxaS4RRAFRFQZF85I,Indomaret,ChIJo6D2K9TxaS4RRAFRFQZF85I,Lebak Bulus,Cilandak,Kota Jakarta Selatan,43
indomaret,4.0,1,-6.3110032,106.7935373,"mqqv+hcv, jl. h. ipin, rt.7/rw.1, pd. labu, kota jakarta selatan",ChIJI9WSpdXvaS4RyrpdfY2WyYA,Indomaret,ChIJI9WSpdXvaS4RyrpdfY2WyYA,Pondok Labu,Cilandak,Kota Jakarta Selatan,44
indomaret margasatwa raya,3.6,48,-6.3130393,106.8000683,"jl. margasatwa no.41, rt.8/rw.2, pd. labu, kota jakarta selatan",ChIJP8XfLBHuaS4RUZWOBnFgxCo,Indomaret,ChIJP8XfLBHuaS4RUZWOBnFgxCo,Pondok Labu,Cilandak,Kota Jakarta Selatan,45
indomaret,4.3,190,-6.310845,106.8031917,"jalan margasatwa, rt.1/rw.3, pondok labu, cilandak, rt.1/rw.3, pd. labu, kota jakarta selatan",ChIJz_7MYxDuaS4RL6XfEsDgb-M,Indomaret,ChIJz_7MYxDuaS4RL6XfEsDgb-M,Pondok Labu,Cilandak,Kota Jakarta Selatan,46
indomaret,4.7,6,-6.3203625,106.8106762,"jl. m. khafi no.62, rt.3/rw.4, jagakarsa, kota jakarta selatan",ChIJWdlCSXPuaS4RzpIWwflyKKU,Indomaret,ChIJWdlCSXPuaS4RzpIWwflyKKU,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,74
indomaret ciremai jagakarsa,3.9,22,-6.3245086,106.8113082,"jl. m.kahfi 1 rt 01/rw 04, jagakarsa, jagakarsa, rt.2/rw.7, jagakarsa, south jakarta city",ChIJcQAAANntaS4RAesd4Pw1hXk,Indomaret,ChIJcQAAANntaS4RAesd4Pw1hXk,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,75
indomaret jl. m. kahfi 1,4.1,73,-6.3180584,106.8113141,"jalan jagakarsa blok hidayah no.10 rt.10/rw.6, rt.3/rw.6, jagakarsa, kota jakarta selatan",ChIJWQO5mgzuaS4RFP9F2gFfJyY,Indomaret,ChIJWQO5mgzuaS4RFP9F2gFfJyY,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,76
indomaret raya jagakarsa,4.4,221,-6.3273649,106.8163662,"no., jl. raya jagakarsa no.2, rt.10/rw.2, jagakarsa, kota jakarta selatan",ChIJnz15NXbuaS4RjtdQGUQE7gY,Indomaret,ChIJnz15NXbuaS4RjtdQGUQE7gY,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,77
indomaret durian jagakarsa,4.4,243,-6.3187172,106.8157181,"jl. paso no.32, rt.4/rw.4, jagakarsa, kota jakarta selatan",ChIJp2612gruaS4R6xThXZZnoQw,Indomaret,ChIJp2612gruaS4R6xThXZZnoQw,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,78
papaya indomaret jagakarsa,4.5,269,-6.3253273,106.8198997,"jl. pepaya raya no.4, rt.2/rw.5, jagakarsa, kota jakarta selatan",ChIJTTG_z9jtaS4RnfCTBd_V_Sw,Indomaret,ChIJTTG_z9jtaS4RnfCTBd_V_Sw,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,79
indomaret jagakarsa 1 no.1,4.5,196,-6.3322727,106.8204749,"mr9c+35v, townhouse jagakarsa, jl. jagakarsa 1, rt.3/rw.2, jagakarsa, kota jakarta selatan",ChIJnfhFPGLtaS4R8RAXOhmLRC4,Indomaret,ChIJnfhFPGLtaS4R8RAXOhmLRC4,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,80
indomaret m kahfi,3.6,8,-6.3406939,106.8044744,"jl. m. khafi no.5, rt.8/rw.6, ciganjur, kota jakarta selatan",ChIJFxAcIIjuaS4RYFvViU4kKeA,Indomaret,ChIJFxAcIIjuaS4RYFvViU4kKeA,Ciganjur,Jagakarsa,Kota Jakarta Selatan,81
indomaret timbul (t18j),4.3,87,-6.3517988,106.810539,"jl. timbul no.37, rt.1/rw.3, cipedak, kota jakarta selatan",ChIJ9SsEQJvuaS4RNq5qlCDIJtw,Indomaret,ChIJ9SsEQJvuaS4RNq5qlCDIJtw,Cipedak,Jagakarsa,Kota Jakarta Selatan,82
indomaret srengseng,4.3,195,-6.3455694,106.8262261,"jl. yon zikon 14 no.1-32, rt.6/rw.6, srengseng sawah, kota jakarta selatan",ChIJ-2nJhS7saS4RpCO7nEHGBsU,Indomaret,ChIJ-2nJhS7saS4RpCO7nEHGBsU,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,83
indomaret brigif raya,4.3,135,-6.3442002,106.8017057,"jl. brigif no.15, rt.1/rw.1, cipedak, kota jakarta selatan",ChIJh-0yE4nuaS4RT4cgaf1ZTk8,Indomaret,ChIJh-0yE4nuaS4RT4cgaf1ZTk8,Cipedak,Jagakarsa,Kota Jakarta Selatan,84
indomaret masjid annur,2.0,3,-6.3464005,106.8143894,"jl. moh. kafi no.24, rt.2/rw.5, cipedak, kota jakarta selatan",ChIJF2LOzoPuaS4RGhpeBivt3Zk,Indomaret,ChIJF2LOzoPuaS4RGhpeBivt3Zk,Cipedak,Jagakarsa,Kota Jakarta Selatan,85
indomaret,4.0,1,-6.3566026,106.8093138,"jl. moch. kahfi ii no.6, rw.3, cipedak, kota jakarta selatan",ChIJ69Imd5nuaS4R4l3iPtF1Wmw,Indomaret,ChIJ69Imd5nuaS4R4l3iPtF1Wmw,Cipedak,Jagakarsa,Kota Jakarta Selatan,86
indomaret,0.0,0,-6.3350508,106.8131039,"jl. sadar raya no.75 a, rw.2, ciganjur, kota jakarta selatan",ChIJK1AskZ3vaS4REypC6pL89EA,Indomaret,ChIJK1AskZ3vaS4REypC6pL89EA,Ciganjur,Jagakarsa,Kota Jakarta Selatan,87
indomaret fresh,4.0,4,-6.3461701,106.8028596,"jl. m. khafi no.2-34, rt.4/rw.1, cipedak, kota jakarta selatan",ChIJ3YjtL_zvaS4Rnl104wRCVD8,Indomaret,ChIJ3YjtL_zvaS4Rnl104wRCVD8,Cipedak,Jagakarsa,Kota Jakarta Selatan,88
indomaret,4.5,44,-6.3387782,106.8218532,"jl. moch. kahfi ii no.14e, rt.1/rw.4, ciganjur, kota jakarta selatan",ChIJ-Q7w6dTtaS4RDEfVifDRyGE,Indomaret,ChIJ-Q7w6dTtaS4RDEfVifDRyGE,Ciganjur,Jagakarsa,Kota Jakarta Selatan,89
indomaret timbul iv a,4.4,183,-6.3518525,106.807109,"jl. timbul iv no.8, rt.8/rw.6, cipedak, kota jakarta selatan",ChIJ7WecLyzvaS4Rn9KPGUD4Ljg,Indomaret,ChIJ7WecLyzvaS4Rn9KPGUD4Ljg,Cipedak,Jagakarsa,Kota Jakarta Selatan,90
indomaret - warung silah no.27,4.3,80,-6.3448961,106.8089498,"2, jl. wr. sila no.21, rw.5, ciganjur, kota jakarta selatan",ChIJw0MeY4buaS4RXvv9hDhmtt4,Indomaret,ChIJw0MeY4buaS4RXvv9hDhmtt4,Ciganjur,Jagakarsa,Kota Jakarta Selatan,91
indomaret m kahfi 4,4.5,212,-6.3500389,106.8016393,"jalan muhammad kahfi i, rt.6/rw.1, cipedak, jagakarsa, rt.6/rw.1, cipedak, kota jakarta selatan",ChIJ6cQUFo7uaS4R-_kInWNWM1E,Indomaret,ChIJ6cQUFo7uaS4R-_kInWNWM1E,Cipedak,Jagakarsa,Kota Jakarta Selatan,92
indomaret pertigaan sadar,3.2,5,-6.3440661,106.8121865,"jl. wr. sila no.15, rt.1/rw.5, ciganjur, kota jakarta selatan",ChIJZ5dPNIHuaS4RrO2wSc7g9dk,Indomaret,ChIJZ5dPNIHuaS4RrO2wSc7g9dk,Ciganjur,Jagakarsa,Kota Jakarta Selatan,93
indomaret desa putra,4.6,117,-6.3411344,106.8274065,"jl. desa putra no.52, rt.7/rw.5, srengseng sawah, kota jakarta selatan",ChIJ3TQhlPPtaS4R4L49oeHOWVI,Indomaret,ChIJ3TQhlPPtaS4R4L49oeHOWVI,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,94
indomart,4.2,9,-6.3541376,106.8108413,"jl. moch. kahfi ii no.32a, rt.4/rw.3, cipedak, kota jakarta selatan",ChIJky3nmJvuaS4RnXLQI2QE2oc,Indomaret,ChIJky3nmJvuaS4RnXLQI2QE2oc,Cipedak,Jagakarsa,Kota Jakarta Selatan,95
indomaret rsu aulia,4.9,12,-6.335074,106.8273801,"jl. jeruk raya no.11, rw.1, jagakarsa, kota jakarta selatan",ChIJodfZVs3taS4Rnyv5NOI9wSw,Indomaret,ChIJodfZVs3taS4Rnyv5NOI9wSw,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,96
mitra umkm indomaret,0.0,0,-6.3214875,106.8251361,"jagakarsa, south jakarta city",ChIJ17YTyN3taS4RJt9KCDT3YEg,Indomaret,ChIJ17YTyN3taS4RJt9KCDT3YEg,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,97
indomaret srengseng sawah,4.5,236,-6.3523913,106.8185399,"jrx9+3c3, jalan kukusan, rt.7/rw.7, srengseng sawah, kota jakarta selatan",ChIJbT3_jyfsaS4R717sP2FKYyI,Indomaret,ChIJbT3_jyfsaS4R717sP2FKYyI,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,98
mitra umkm indomaret,0.0,0,-6.3407538,106.8045153,"jl. m. khafi no.5, rt.8/rw.6, ciganjur, kota jakarta selatan",ChIJOQ-JH4juaS4Rk2w7its6a8g,Indomaret,ChIJOQ-JH4juaS4Rk2w7its6a8g,Ciganjur,Jagakarsa,Kota Jakarta Selatan,99
srengseng sawah 2 indomaret,3.7,50,-6.3581175,106.8118531,"jrr6+qp5, jalan pemuda i, rt.3/rw.9, srengseng sawah, kota jakarta selatan",ChIJ3xl_LJnuaS4RzgLSN1FMvfI,Indomaret,ChIJ3xl_LJnuaS4RzgLSN1FMvfI,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,100
indomaret kelapa hijau,4.5,325,-6.3268289,106.8278567,"no., jl. kelapa muda no.48, rt.11/rw.3, jagakarsa, kota jakarta selatan",ChIJDWcZHNvtaS4RroTyX5d4o2g,Indomaret,ChIJDWcZHNvtaS4RroTyX5d4o2g,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,101
indomaret hybrid jeruk jagakarsa,4.3,137,-6.3310934,106.8292052,"jl. jeruk raya no.3a, rt.5/rw.1, jagakarsa, kota jakarta selatan",ChIJZWTzI9DtaS4Ra2YhrND7ULo,Indomaret,ChIJZWTzI9DtaS4Ra2YhrND7ULo,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,102
indomaret h. syuaeb,2.5,2,-6.3588485,106.8064644,"jrr4+fh5, jl. purwa raya i, rt.6/rw.6, cipedak, kota jakarta selatan",ChIJJziCLpjuaS4RBqFo3rWHDkM,Indomaret,ChIJJziCLpjuaS4RBqFo3rWHDkM,Cipedak,Jagakarsa,Kota Jakarta Selatan,103
indomaret,4.4,11,-6.3629815,106.8068578,"jrp4+rph, jl. m. khafi, rt.7/rw.3, cipedak, kota jakarta selatan",ChIJ6Tll06LuaS4R9zTIOA9Y0rs,Indomaret,ChIJ6Tll06LuaS4R9zTIOA9Y0rs,Cipedak,Jagakarsa,Kota Jakarta Selatan,104
indomaret pesantren daarul rahman,5.0,3,-6.3589526,106.8065455,"jrr4+cj8, rt.6/rw.6, cipedak, south jakarta city",ChIJo81VL5juaS4RMjW6kId9FZ8,Indomaret,ChIJo81VL5juaS4RMjW6kId9FZ8,Cipedak,Jagakarsa,Kota Jakarta Selatan,105
indomaret matoa raya,4.5,150,-6.3628912,106.802243,"jrp2+rvx, jl. m. khafi, rt.6/rw.2, cipedak, kota jakarta selatan",ChIJTWBpu73uaS4RDjpmaVM2yCU,Indomaret,ChIJTWBpu73uaS4RDjpmaVM2yCU,Cipedak,Jagakarsa,Kota Jakarta Selatan,106
indomaret lenteng agung barat,3.3,3,-6.3333248,106.8350508,"jl. raya lenteng agung blok cemara no.9, rt.2/rw.10, srengseng sawah, kota jakarta selatan",ChIJJaTMDg_taS4R60wVAmauYTQ,Indomaret,ChIJJaTMDg_taS4R60wVAmauYTQ,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,107
indomaret,2.7,14,-6.3239357,106.8372384,"jl. agung raya i no.3, rt.9/rw.2, lenteng agung, kota jakarta selatan",ChIJx0ubeSPtaS4RHy0oOTeBz3s,Indomaret,ChIJx0ubeSPtaS4RHy0oOTeBz3s,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,108
indomaret srengseng jagakarsa no.23,4.4,174,-6.3451713,106.8294743,"jl. o no.14, rw.3, srengseng sawah, kota jakarta selatan",ChIJpV0lAS7saS4RivjWQPg7JxE,Indomaret,ChIJpV0lAS7saS4RivjWQPg7JxE,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,109
indomaret stasiun lenteng agung,4.8,23,-6.3308777,106.8343701,"mr9m+jpx, jl. raya lenteng agung, rt.1/rw.5, lenteng agung, kota jakarta selatan",ChIJs8vL3f_taS4RD-B_tfITONc,Indomaret,ChIJs8vL3f_taS4RD-B_tfITONc,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,110
indomaret joe kelapa tiga,4.2,27,-6.3245479,106.8301569,"gg. bunga no.2, rt.2/rw.6, lenteng agung, kota jakarta selatan",ChIJPdTzvtrtaS4Rny8eJBB6jss,Indomaret,ChIJPdTzvtrtaS4Rny8eJBB6jss,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,111
