nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,place_id.1,nama_kelurahan,nama_kecamatan,nama_kota,nomor
alfamart,4.3,94,-6.2380031,106.8602481,"jl. asem baris raya no.146, rt.11/rw.012 kel, kb. baru, kota jakarta selatan",ChIJ515758zzaS4RzrzdPn8horE,Alfamart,ChIJ515758zzaS4RzrzdPn8horE,Kebon Baru,Tebet,Kota Jakarta Selatan,649
alfamart express,0.0,0,-6.2425745,106.8586384,"jl. tebet timur raya no.55, rw.14, tebet tim., kota jakarta selatan",ChIJA4mAfRjzaS4RW9IHZeqsAaw,Alfamart,ChIJA4mAfRjzaS4RW9IHZeqsAaw,Tebet Timur,Tebet,Kota Jakarta Selatan,650
alfamart,3.0,2,-6.23345,106.85983,"jl. asem baris raya kel no.8 rt 2/6, rt.2/rw.6, kb. baru, kota jakarta selatan",ChIJufbg8FXzaS4RNHykvXTY9ec,Alfamart,ChIJufbg8FXzaS4RNHykvXTY9ec,Kebon Baru,Tebet,Kota Jakarta Selatan,651
alfamart tebet utara dalam,0.0,0,-6.2271362,106.8550131,"10, jl. tebet utara dalam no.14, rw.1, tebet tim., kota jakarta selatan",ChIJ2y6N7cbzaS4Rq34j25qX_tE,Alfamart,ChIJ2y6N7cbzaS4Rq34j25qX_tE,Tebet Timur,Tebet,Kota Jakarta Selatan,652
alfamart asem baris dua,4.5,17,-6.2408562,106.860392,"jl. asem baris raya no.12, rt.6/rw.14, kb. baru, kota jakarta selatan",ChIJcX-mR6HzaS4RpaepHq-g7uc,Alfamart,ChIJcX-mR6HzaS4RpaepHq-g7uc,Kebon Baru,Tebet,Kota Jakarta Selatan,653
alfamart asem baris 9,3.3,3,-6.2315332,106.8595579,"jl. asem baris raya no.2, rt.4/rw.4, kb. baru, kota jakarta selatan",ChIJu7E9QdjzaS4RRrwgvXYkovU,Alfamart,ChIJu7E9QdjzaS4RRrwgvXYkovU,Kebon Baru,Tebet,Kota Jakarta Selatan,654
alfamart,0.0,0,-6.2422578,106.8586157,"jl. tebet timur dalam ii jl. letjen m.t. haryono no.kel, rt.11/rw.6, tebet tim., kota jakarta selatan",ChIJVZBHaVfzaS4RFTjXgXG6zA0,Alfamart,ChIJVZBHaVfzaS4RFTjXgXG6zA0,Tebet Timur,Tebet,Kota Jakarta Selatan,655
alfamart,4.3,6,-6.241123,106.860408,"no., jl. asem baris raya no.12, rt.6/rw.14, kb. baru, kota jakarta selatan",ChIJeSn3SKHzaS4R_WptlUHhqUU,Alfamart,ChIJeSn3SKHzaS4R_WptlUHhqUU,Kebon Baru,Tebet,Kota Jakarta Selatan,656
alfamart apartemen signature,3.0,2,-6.2427469,106.8545314,"jl. letjen m.t. haryono no.10, rw.9, tebet tim., kota jakarta selatan",ChIJaY52jS7zaS4Rhs70E5KpMKc,Alfamart,ChIJaY52jS7zaS4Rhs70E5KpMKc,Tebet Timur,Tebet,Kota Jakarta Selatan,657
alfamart lapangan ros hrn,3.7,9,-6.225838,106.8587398,"jl. kh abdullah syafei no.45, rt.1/rw.3, kb. baru, kota jakarta selatan",ChIJw46yqITzaS4ROj6VVe4JA9g,Alfamart,ChIJw46yqITzaS4ROj6VVe4JA9g,Kebon Baru,Tebet,Kota Jakarta Selatan,658
alfamart,5.0,4,-6.22586,106.8587594,"rt.1/rw.5, kb. baru, kota jakarta selatan",ChIJqeWQWf7zaS4RJW-5-q6ZFk8,Alfamart,ChIJqeWQWf7zaS4RJW-5-q6ZFk8,Kebon Baru,Tebet,Kota Jakarta Selatan,659
alfamart,0.0,0,-6.2140499,106.8468344,"jl. mampang prapatan xviii no.01, rt.8/rw.rw, manggarai, kota jakarta selatan",ChIJu8pW-M_1aS4RNa-MGFln8O8,Alfamart,ChIJu8pW-M_1aS4RNa-MGFln8O8,Manggarai,Tebet,Kota Jakarta Selatan,660
alfamart swadaya 1,4.3,131,-6.2140595,106.8468424,"jl. swadaya 1 no.25, rt.8/rw.8, manggarai, kota jakarta selatan",ChIJAWHbLHT0aS4RKMOn7LcwAFo,Alfamart,ChIJAWHbLHT0aS4RKMOn7LcwAFo,Manggarai,Tebet,Kota Jakarta Selatan,661
alfamart,4.2,21,-6.2210936,106.8542056,"jl. bukit duri selatan kel no.1, rt.4/rw.4, bukit duri, kota jakarta selatan",ChIJXYFIBYbzaS4R8Sd5JpbmsT0,Alfamart,ChIJXYFIBYbzaS4R8Sd5JpbmsT0,Bukit Duri,Tebet,Kota Jakarta Selatan,662
alfamart bukit duri utara,5.0,1,-6.2168284,106.8551025,"10, jl. bukit duri utara raya no.27, rw.1, bukit duri, kota jakarta selatan",ChIJKdryITrzaS4Rr3YGBQKOJss,Alfamart,ChIJKdryITrzaS4Rr3YGBQKOJss,Bukit Duri,Tebet,Kota Jakarta Selatan,663
alfamart,4.0,2,-6.2099697,106.8503501,"stasiun manggarai, rt.15/rw.4, manggarai, kota jakarta selatan",ChIJsxTMGoP1aS4RKrbP3zhaAww,Alfamart,ChIJsxTMGoP1aS4RKrbP3zhaAww,Manggarai,Tebet,Kota Jakarta Selatan,664
alfamart express,0.0,0,-6.2107225,106.8508269,"qvq2+p84, rt.15/rw.4, manggarai, south jakarta city",ChIJQYHKz8b1aS4RneZiLSv-nAY,Alfamart,ChIJQYHKz8b1aS4RneZiLSv-nAY,Manggarai,Tebet,Kota Jakarta Selatan,665
alfamart,4.3,22,-6.2209506,106.8501247,"jl. albarkah kel no.4, rw.3, manggarai sel., kota jakarta selatan",ChIJF9_lmLfzaS4RB63H3egCn4M,Alfamart,ChIJF9_lmLfzaS4RB63H3egCn4M,Manggarai Selatan,Tebet,Kota Jakarta Selatan,666
alfamart bkd,4.5,6,-6.2198946,106.8557831,"jl. tekukur dalam no.21-31, rt.9/rw.2, bukit duri, kota jakarta selatan",ChIJcVc1XIbzaS4RcyP2izqoYHE,Alfamart,ChIJcVc1XIbzaS4RcyP2izqoYHE,Bukit Duri,Tebet,Kota Jakarta Selatan,667
alfamart,3.9,26,-6.2237489,106.8551894,"jl. sawo kecik raya no.4, rt.0 kel, rt.6/rw.6, bukit duri, kota jakarta selatan",ChIJ7U7upoXzaS4RujBBzm_mTGw,Alfamart,ChIJ7U7upoXzaS4RujBBzm_mTGw,Bukit Duri,Tebet,Kota Jakarta Selatan,668
alfamart,3.9,18,-6.2218534,106.8588398,"jl. bukit duri tanjakan no.kel, rt.13/rw.44, bukit duri, kota jakarta selatan",ChIJ_Q3dB4TzaS4RZxSq_Ptr8NY,Alfamart,ChIJ_Q3dB4TzaS4RZxSq_Ptr8NY,Bukit Duri,Tebet,Kota Jakarta Selatan,669
alfamart komplek selmis,0.0,0,-6.2258337,106.8589905,"jl. asem baris raya no.3, rt.3/rw.9, kebon baru, south jakarta city",ChIJ0dPodPrzaS4RE47Rr8Mz77Y,Alfamart,ChIJ0dPodPrzaS4RE47Rr8Mz77Y,Kebon Baru,Tebet,Kota Jakarta Selatan,670
alfamart bukit duri selatan,0.0,0,-6.2212139,106.856739,"jl. cucakrawa no.882, rt.8/rw.4, bukit duri, kota jakarta selatan",ChIJ8a2fcwfzaS4Rte3SBP5Gj_0,Alfamart,ChIJ8a2fcwfzaS4Rte3SBP5Gj_0,Bukit Duri,Tebet,Kota Jakarta Selatan,671
alfamart stasiu,5.0,3,-6.2258686,106.8586468,"qvf5+mfc, flyover stasiun tebet, rt.3/rw.9, kb. baru, kota jakarta selatan",ChIJYRBiI-rzaS4RBW5LKzm2-yY,Alfamart,ChIJYRBiI-rzaS4RBW5LKzm2-yY,Kebon Baru,Tebet,Kota Jakarta Selatan,672
alfamart barkah ii,0.0,0,-6.2197686,106.8511829,"jl. barkah i no.14, rw.6, manggarai sel., kota jakarta selatan",ChIJ85lVEnTzaS4RHy8f_3cmsuI,Alfamart,ChIJ85lVEnTzaS4RHy8f_3cmsuI,Manggarai Selatan,Tebet,Kota Jakarta Selatan,673
alfamart,4.5,117,-6.2247584,106.8629242,"jl. kp. melayu kecil no.17 a, rt.12/rw.9, bukit duri, kota jakarta selatan",ChIJmxbt6ILzaS4RDljYoNQLKVc,Alfamart,ChIJmxbt6ILzaS4RDljYoNQLKVc,Bukit Duri,Tebet,Kota Jakarta Selatan,674
